id,title,summary,agency,contact,detail_url,key
412,산모신생아 건강관리 서비스 본인부담금 지원,취약계층 출산가정에 산모·신생아 건강관리 서비스 본인부담금을 지원함으로써 출산가정의 경제적 부담을 경감시켜 출산장려 분위기를 조성하고자 함, 경상남도 거제시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003318&wlfareInfoReldBztpCd=02,WLF00003318
413,거제시 임산부 다자녀가족 할인점 운영 사업,"거제시의 출산율이 점차적으로 낮아지고 있는 시점에 임산부 및 다자녀가족을 위한 할인점을
운영함으로 인해 음식점 및 각종 할인점 혜택으로 경제적 부담을 완화시켜 출산율 저하를 완화하는데 
기여", 경상남도 거제시 복지국 가족정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001920&wlfareInfoReldBztpCd=02,WLF00001920
414,출산축하금 지급,"출산율 저하에 따른 사회문제에 적극 대처하고 출산축하 분위기 조성
", 서울특별시 송파구 주민복지국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002337&wlfareInfoReldBztpCd=02,WLF00002337
415,출산장려금 지원사업,"저출산에 따른 노동력 감소와 인구의 노령화 등 각종 사회문제가 대두됨에 따라, 관내 출산가정에 출산장려금을 지원함으로써 출산장려를 위한 출산 친화적 사회분위기 조성", 충청북도 진천군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004758&wlfareInfoReldBztpCd=02,WLF00004758
416,난임부부지원사업,체외수정시술 및 인공수정시술등 특정치료를 요하는 난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감시킴으로써 난임부부가 희망하는 자녀를 갖도록 지원하기 위함, 부산광역시 시민건강국 건강정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002785&wlfareInfoReldBztpCd=02,WLF00002785
417,난임부부 시술비 지원,체외수정시술 및 인공수정시술 등 보조생식술을 받는 난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감시킴으로써 난임부부가 희망하는 자녀를 갖도록 지원하기 위함, 제주특별자치도 도민안전건강실 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005450&wlfareInfoReldBztpCd=02,WLF00005450
418,출산장려금 지급,"자녀를 출산한 가정에 대하여 출산장려금을 지급함으로써 출산가정에 경제적 부담을 경감시키고, 임신과 출산 친화적인 사회분위기를 조성해 구민 만족도를 증가시키고자 함", 부산광역시 동래구 경제복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002532&wlfareInfoReldBztpCd=02,WLF00002532
419,노숙인 진료비 지원,노숙인 건강증진을 통해 건전한 사회인으로 복귀 지원, 부산광역시 사회복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004179&wlfareInfoReldBztpCd=02,WLF00004179
420,출산양육지원금 지급,서울시 최초 「출산양육지원금 최대 1천만원 확대지원」을 통해 구민의 자녀 양육으로 인한 경제적 부담을 경감하고 저출산에 대한 국가 책임성을 강화하여 출산장려 분위기를 조성하고자 함 , 서울특별시 중구 복지환경국 가족정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002340&wlfareInfoReldBztpCd=02,WLF00002340
421,임산부 우대적금 지원,저출생 극복과 임산부를 배려하는 문화 확산, 경상남도 여성가족국 가족지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002137&wlfareInfoReldBztpCd=02,WLF00002137
422,산모신생아 건강관리사업 확대,"출산가정 대상 산후도우미 지원하는 산모신생아 건강관리 지원 확대로 표준화된 서비스 제공, 경제적 부담경감, 사회적 일자리 창출", 부산광역시 시민건강국 건강정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001638&wlfareInfoReldBztpCd=02,WLF00001638
423,장애인 전동보장구 수리 지원,"거동불편 장애인들의 유일한 이동수단인 전동보장구(전동휠체어 및 전동스쿠터)의 고장시 수리지원의 시간과 경비지출으로 인해서 비장애인에 비해 소득이 적은 장애인가구에 경제적인 부담이 크게 작용하고 있기에 본 사업을 통해서 장애인들의 이동수단의 안정성을 확보하고 사회참여를 활성화하는 동시에 경제적부담을 경감
", 경상북도 청도군 행정복지국 주민복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003456&wlfareInfoReldBztpCd=02,WLF00003456
424,풍진검사비 지원,"선천성기형 예방으로 아동의 건강증진 및 차세대 건강한 자원 확보 
출산 검사비 지원을 통한 경제적 부담 경감으로 출산장려분위기 조성 ", 경상북도 포항시 북구보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002118&wlfareInfoReldBztpCd=02,WLF00002118
425,임신부 태아기형아 검사비 지원,"선천성기형 예방으로 아동의 건강증진 및 차세대 건강한 자원 확보
출산 검사비 지원을 통한 경제적 부담 경감으로 출산장려분위기 조성", 경상북도 포항시 북구보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002114&wlfareInfoReldBztpCd=02,WLF00002114
426,"산모, 신생아 건강관리사 지원",산모신생아 간강관리사 지원, 대구광역시 군위군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000438&wlfareInfoReldBztpCd=02,WLF00000438
427,셋째자녀 이상 양육지원금 지원사업,출산장려 분위기 조성 및 인구균형 유지, 충청북도 청주시 복지국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004592&wlfareInfoReldBztpCd=02,WLF00004592
428,부여군 출산장려금 지원,"자녀의 출산, 양육에 소요되는 경제적 부담을 출산장려금 지원을 통해 완화함으로써 출산 및 입양 장려 분위기를 고취하고 부여군 인구증가를 도모", 충청남도 부여군 행정복지국 전략사업과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001761&wlfareInfoReldBztpCd=02,WLF00001761
429,출산장려금 지원,저출산 극복을 위한 시책사업으로 출산분위기 조성, 경기도 성남시 복지국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001360&wlfareInfoReldBztpCd=02,WLF00001360
430,임신부 가사돌봄 서비스,"임신부의 가정내 가사돌보미 파견, 가사서비스 등 지원
    - 가사 돌봄서비스(청소, 설거지, 세탁, 정리정돈 등)
    - 임신부 돌봄서비스 (임신부 식사 및 간단한 반찬준비, 개인위생 보조)", 서울특별시 중구 복지환경국 가족정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004850&wlfareInfoReldBztpCd=02,WLF00004850
431,출산장려금 지원,출산율 제고, 부산광역시 중구 경제복지국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002640&wlfareInfoReldBztpCd=02,WLF00002640
432,강원도 육아기본수당 지원사업,육아부담경감을 통한 출산장려 및 저출산 극복, 강원특별자치도 복지보건국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002254&wlfareInfoReldBztpCd=02,WLF00002254
433,산후조리비지원 사업,출산 후 건강관리 및 출산가정의 경제적 부담을 완화하여 지역 내 산모의 건강증진 및 출산장려 분위기 조성이 필요함., 경상남도 합천군 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004943&wlfareInfoReldBztpCd=02,WLF00004943
434,출산용품 구입비 지원,경제적 혜택을 통한 출산 축하 및 출산장려 분위기 조성 , 경상남도 진주시 복지여성국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004505&wlfareInfoReldBztpCd=02,WLF00004505
435,지역자율형 사회서비스 투자(산모신생아 건강관리사지원),산모신생아 건강관리, 경기도 파주시 파주보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003882&wlfareInfoReldBztpCd=02,WLF00003882
436,산모신생아 건강관리 본인부담금 지원,산모신생아 건강관리지원 서비스를 받는 출산가정에 본인부담금 및 건강관리사 교통비를 지원함으로써 출산율을 높이고 아이 낳기 좋은 환경을 만드는데 기여하고자 함, 경상남도 합천군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002864&wlfareInfoReldBztpCd=02,WLF00002864
437,출산축하금 지원,2022. 1. 1. 이후 출생한 관내 셋째아 이상 출산 가정에 축하금을 지원하여 출산을 축하하고 출산장려 분위기 조성, 서울특별시 광진구 복지국 가정복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002667&wlfareInfoReldBztpCd=02,WLF00002667
438,모자보건사업,모자보건 유지 및 증진, 경기도 파주시 운정보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001497&wlfareInfoReldBztpCd=02,WLF00001497
439,임산부 태아염색체 검사비 지원(양수검사비 지원),모자보건법제 3조를 근거로 임신12주이상의 임부가 염색체이상이나 유전성질환 의심시에 양수검사비를 지원함으로써 경제적 지원 목적 , 경상남도 하동군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000539&wlfareInfoReldBztpCd=02,WLF00000539
440,셋째이상 자녀 출산지원금 지원,"출산률 제고를 위해 관내 셋째이상 자녀출산시 출산축하금 지급
", 부산광역시 해운대구 생활복지국 가족복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000007&wlfareInfoReldBztpCd=02,WLF00000007
441,광진아이 첫돌사진 촬영비 지원사업,저출생 시대에 아기탄생을 지역사회가 함께 축하하여 출생 친화적 분위기 조성, 서울특별시 광진구 복지국 가정복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004789&wlfareInfoReldBztpCd=02,WLF00004789
442,산모 신생아 건강관리 지원사업,"출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육을 지원하고 출산 가정의 경제적 부담 경감
산모 신생아 건강관리사 양성을 통해 사회적 일자리 창출", 전라남도 광양시 보건소 출생보건과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004182&wlfareInfoReldBztpCd=02,WLF00004182
443,난임부부 시술비 지원사업,체외수정시술 및 인공수정시술 등 특정치료를 요하는 난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감시킴으로써 난임부부가 희망하는 자녀를 갖도록 지원하기 위함, 전라남도 광양시 보건소 출생보건과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004051&wlfareInfoReldBztpCd=02,WLF00004051
444,장애인가정 출산지원금 지원,장애인가정의 출산에 따른 양육부담 해소 및 생활안정에 도움, 경기도 포천시 복지환경국 노인장애인과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003909&wlfareInfoReldBztpCd=02,WLF00003909
445,장애인 가정 출산지원,장애인가정의 산모와 신생아의 건강관리를 지원하여 장애인가정의 생활안정을 도모, 부산광역시 북구 복지교육국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002644&wlfareInfoReldBztpCd=02,WLF00002644
446,장애인가정 출산지원금,장애인가정의 출산 시 산모 및 신생아의 건강관리와 장애인가정의 생활안정, 경기도 과천시 경제복지국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001484&wlfareInfoReldBztpCd=02,WLF00001484
447,출산장려 셋째아 이상 건강보험료지원,성장과정에서 발생할 수 있는 질병이나 상해에 대비할 수 있도록 셋째아이상 영.유아의 건강과 안전을 위하여 건강보험료를 지원함으로써 출산을 장려하고 보호자의 양육. 경제적 부담을 경감하여 안정적인 환경에서 자녀를 양육할 수 있도록 하고자 함, 서울특별시 종로구 복지경제국 어르신여성과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000955&wlfareInfoReldBztpCd=02,WLF00000955
448,정관난관 복원시술비 지원,다자녀를 희망하는 가정에 자녀 임신을 목적으로 정관난관 복원 시술비를 지원함으로써 경제적 부담 경감 및 출산율 제고, 충청북도 제천시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004056&wlfareInfoReldBztpCd=02,WLF00004056
449,홀트아동복지회 위기미혼모자 긴급지원,위기상황으로 긴급지원이 필요한 미혼모와 아기의 욕구에 기반한 통합적 서비스 제공으로 건강한 일상생활로의 회복을 지원합니다. ,홀트아동복지회,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52015M.do?wlfareInfoId=BOK00000879&wlfareInfoReldBztpCd=03,BOK00000879
450,우리원더패밀리 - 미성년 미혼 한부모 지원사업,생명을 포기하지 않고 낳아 기르는 미성년 미혼 한부모의 자립을 지원하고 생명 수호문화의 사례를 발굴하여 미성년 미혼 한부모에 대한 인식을 제고합니다.,천주교서울대교구생명위원회,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52015M.do?wlfareInfoId=BOK00000859&wlfareInfoReldBztpCd=03,BOK00000859
451,임신준비 건강관리 지원, 임신을 준비하는 부부 및 예비모에게 임신 전 건강검진 및 엽산제를 지원함으로써 임신에 장애가 되는 고위험 요인을 조기 발견하고 관리하여 건강한 임신과 안전한 출산을 돕고자 함, 인천광역시 중구 보건소 국제도시보건과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005335&wlfareInfoReldBztpCd=02,WLF00005335
452,장애인가정 출산지원금 지원,"경제적 부담을 경감하여 생활안정을 돕고, 출산장려 문화를 조성하여 저출산시대 사회적 문제 해소에 기여", 대전광역시 유성구 주민복지국 사회돌봄과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004912&wlfareInfoReldBztpCd=02,WLF00004912
453,생계형 건강보험 체납자 지원사업-60일의 건강보험증,"- 아름다운재단은 ‘생계형건강보험료체납자 지원사업’을 통해 체납자의 체납보험료 탕감을 추진하고, 아직 파악조차 되지 않은 체납자 실태조사와 제도개선 연구를 시작합니다. <BR />- 국민 모두가 어떤 차별 없이도 병원을 이용 할 수 있어야하고, 가난해서 건강을 잃는 일은 없어야합니다. 아름다운재단이 모두가 건강할 권리를 위한 희망의 씨앗을 만들고자 합니다.",아름다운재단,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52015M.do?wlfareInfoId=S9765984559&wlfareInfoReldBztpCd=03,S9765984559
454,출산장려금 지원,출산율 저하로 인한 사회문제에 적극 대처하고 출산장려 분위기를 조성을 위해 다자녀(둘째아 이상)의 출산장려금 지원, 인천광역시 중구 국제도시행정국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003947&wlfareInfoReldBztpCd=02,WLF00003947
455,출산장려지원금,자녀의 임신· 출산 ·양육 등에 소요되는 경제적 부담을 경감하기 위하여 출산장려 및 건강증진 지원, 경상북도 청도군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002903&wlfareInfoReldBztpCd=02,WLF00002903
456,출산장려금 지원사업,"저출산 극복 및 출산장려 분위기를 조성하고, 임신, 출산, 양육으로 인한 부담을 경감시키믕로써 ""아이 낳고 키우기 좋은 동구"" 만들기에 동참하고자 함.", 울산광역시 동구 복지문화국 가족정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002550&wlfareInfoReldBztpCd=02,WLF00002550
457,다문화가족지원,다문화가족이 지역사회에서 안정적으로 정착하고 행복한 가정생활을 영위하여 자립기반을 조성할 수 있도록 다양한 지원 및 사업 실시, 경상북도 안동시 복지환경국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002318&wlfareInfoReldBztpCd=02,WLF00002318
458,이른둥이 입원치료비 지원사업,,아름다운재단,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52015M.do?wlfareInfoId=S0001013124&wlfareInfoReldBztpCd=03,S0001013124
459,여성장애인출산지원,여성장애인의 출산비용지원을 통해 경제적 부담 경감, 충청남도 예산군 행정복지국 주민복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002238&wlfareInfoReldBztpCd=02,WLF00002238
460,여성장애인출산비 지원,여성장애인의 출산장려와 생활안정지원, 충청남도 천안시 복지문화국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001749&wlfareInfoReldBztpCd=02,WLF00001749
461,산모도우미 본인부담금 지원 사업,산모도우미 서비스 비용 지원, 충청남도 논산시 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001606&wlfareInfoReldBztpCd=02,WLF00001606
462,장애인가정 출산지원금 지급,저출산 시대에 장애인가정에 출산을 지원하여 장애인복지 향상을 도모하고 사회통합복지 이념 실현, 경기도 수원시 복지여성국 장애인돌봄과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001378&wlfareInfoReldBztpCd=02,WLF00001378
463,신생아및입양영아건강보험료 지원,"출산율 저하로 인한 인구감소현상에 적극 대처하고, 출산장려분위기를  조성하고
군내 아동의 건강관리에 소요되는 경제적 부담을 경감하기 위함", 경상북도 청도군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000134&wlfareInfoReldBztpCd=02,WLF00000134
464,산모신생아 건강관리 본인부담금 지원,저출산 기조가 계속되는 가운데 출산한 저소득 가정의 산후조리에 경제적 지원을 함으로써 출산을 축하하고 장려하는 분위기를 조성하여 저출산 극복에 기여하고자 함, 경상북도 상주시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004349&wlfareInfoReldBztpCd=02,WLF00004349
465,출산장려금 지원,"임산부와 영유아의 건강관리를 도모하고, 출산율 저하에 따른 출산을 장려하기 위함", 경상북도 울릉군 보건의료원 보건사업과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004107&wlfareInfoReldBztpCd=02,WLF00004107
466,산모·신생아 건강관리서비스 지원사업,"산모의 산후회복과 신생아 양육 지원을 위한 산모˚신생아 건강관리서비스 지원으로 출산율 제고, 출산가정 경제적 부담 경감", 경상남도 김해시 김해시보건소 지역보건과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004071&wlfareInfoReldBztpCd=02,WLF00004071
467,산모 신생아 건강관리 본인부담금 지원,#NAME?, 충청남도 부여군 보건소 보건행정과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003429&wlfareInfoReldBztpCd=02,WLF00003429
468,산후조리비 지원,남양주시 출산가정에 산후조리비를 지원하여 출산가정의 경제적 부담을 줄이고 산후회복 및 산모와 신생아의 건강증진을 도모하고자 함.   , 경기도 남양주시 남양주보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005268&wlfareInfoReldBztpCd=02,WLF00005268
469,고양시 출산가구 전월세자금 대출이자 지원,무주택 출산가구의 안정된 정주요건 마련 및 경제적 부담 경감, 경기도 고양시 복지여성국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004691&wlfareInfoReldBztpCd=02,WLF00004691
470,난임부부 교통비 지원 사업,타 지역 시술기관의 불가피한 이용으로 발생하는 교통비를 지원하여 난임가정의 경제적 부담을 경감하고자 함, 경상북도 상주시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004570&wlfareInfoReldBztpCd=02,WLF00004570
471,임신축하금 지급,"출산율 저하에 따른 사회문제에 적극 대처하고 출산 친화적 사회 분위기 조성을 위하여 김포시에 거주하는 임신,출산 가정에 임신축하금 지원", 경기도 김포시 보건소 보건사업과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004512&wlfareInfoReldBztpCd=02,WLF00004512
472,난임시술비 확대지원,저출산 문제가 심화되는 상황에서 정부 난임부부 시술비 지원 대상 외에 소득기준을 초과하는 난임부부에 대해서도 난임 시술비를 확대 지원함으로써 도민에게 경제적 부담 경감과 희망을 심어주기 위함, 경상남도 여성가족국 가족지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004458&wlfareInfoReldBztpCd=02,WLF00004458
473,난임부부 한의치료 지원사업,정부 난임부부 시술비 지원 외에 난임부부가 선택하여 난임 극복을 할 수 있도록 도 자체 한의치료 지원사업 추진, 경상남도 여성가족국 가족지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004414&wlfareInfoReldBztpCd=02,WLF00004414
474,산후조리비용 본인부담금 지원,ㅇ 목적: 다문화 가정및 관내모든출산가정의 경제적 부담경감 및 산모.신생아 사후 관리에 대한 불암감을 해소하여 모성 건강증 도모하기 위함, 충청남도 보령시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004384&wlfareInfoReldBztpCd=02,WLF00004384
475,울주군 출산장려금 지원,출산장려, 울산광역시 울주군 복지교육국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004079&wlfareInfoReldBztpCd=02,WLF00004079
476,출산비 지원,관내 출산부의 경제적 부담 경감, 충청남도 보령시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004038&wlfareInfoReldBztpCd=02,WLF00004038
477,출산축하금 지원,출산율 저하에 따른 사회문제에 적극 대처하고 출산 친화적 사회분위기 조성  , 경기도 김포시 보건소 보건사업과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003973&wlfareInfoReldBztpCd=02,WLF00003973
478,임산부 가사돌봄 지원사업,"임산부 및 출산가정에 가사서비스를 제공함으로써 안전한 출산을 도모하고, 가사노동의 부담을 경감하고 일·가정 양립 지원", 서울특별시 성동구 복지국 영유아과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003923&wlfareInfoReldBztpCd=02,WLF00003923
479,미혼모가족 및 미혼모가족 자활지원,미혼모의 경제적 어려움을 돕고 건강한 사회생활 정착 도모, 경상남도 함양군 경제복지국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002942&wlfareInfoReldBztpCd=02,WLF00002942
480,천안시 아빠 육아휴직 장려금 지원,"육아휴직에 따른 소득감소분 보전으로 남성의 육아휴직 사용률 증진 및 양성평등 양육 문화 확산
여성의 경력단절 예방및 남성육아참여 확대로 일가정 균형 실현", 충청남도 천안시 복지문화국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001994&wlfareInfoReldBztpCd=02,WLF00001994
481,산모 신생아 건강관리 서비스 본인부담금 지원,산모신생아 건강관리 사업 정부지원 대상자에게 발생하는 본인부담금을 지원함으로써 출산가정의 경제적 부담을 경감하고 출산장려에 기여하기 위험, 경상남도 창녕군 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001630&wlfareInfoReldBztpCd=02,WLF00001630
482,출산축하용품 지원,출산장려, 울산광역시 울주군 복지교육국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001576&wlfareInfoReldBztpCd=02,WLF00001576
483,서구 저소득 복지대상자 출산축하용품비 지원,저출산 대책의 일환으로 저소득층 출산가정의 출산축하용품비 지원을 통해 경제적 부담 경감 및 출산 친화적 사회분위기 조성을 위한 사회적 지원 강화 필요, 인천광역시 서구 복지문화국 가정보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001240&wlfareInfoReldBztpCd=02,WLF00001240
484,보편적 산후조리비용지원,출산가정의 경제적 부담을 덜어주고 산모와 아기의 안정적 회복과 성장을 도와 아이 낳고 키우기 좋은 출산친화 도시 조성을 위함, 서울특별시 성동구 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005168&wlfareInfoReldBztpCd=02,WLF00005168
485,진주시 임신축하금," ❍ 목적 : 출생아 수 감소로 인한 지역 소멸 위기를 극복하고자 임신 축하 분위기 조성 등 임신, 출산 문제에 선제적으로 대응하여 저출산 극복 및 출산 장려 도모로 인구 증가 및 지역 소멸 예방에 기여
", 경상남도 진주시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005155&wlfareInfoReldBztpCd=02,WLF00005155
